SerialNumber,UnitName,ItemDescription,ReferenceId,Unit ActivationDate UTC,"Unit ActivationDate ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",Timestamp UTC,"Timestamp ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",PositionType,Latitude,Longitude,Accuracy(m),City,Temperature(°C),TemperatureMin(°C),TemperatureMax(°C),AccelerationX(g),AccelerationY(g),AccelerationZ(g),PeakAccelerationTime,"PeakAccelerationTime ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",PeakAccelerationX(g),PeakAccelerationY(g),PeakAccelerationZ(g),PeakAccelerationVector(g),AccelerationXMin(g),AccelerationYMin(g),AccelerationZMin(g),AccelerationXMax(g),AccelerationYMax(g),AccelerationZMax(g),LightLevel,LightLevelMin,LightLevelMax,Triggers,TotalOnTimerMotion,TotalRotation,GPS Speed(Km/h),GPS Altitude(m),Humidity%,HumidityMin%,HumidityMax%,Pressure(Pa),PressureMin(Pa),PressureMax(Pa),Tag1_Serialnumber,Tag1_Humidity,Tag1_Temperature,Tag1_DewPoint,Tag2_Serialnumber,Tag2_Humidity,Tag2_Temperature,Tag2_DewPoint,Tag3_Serialnumber,Tag3_Humidity,Tag3_Temperature,Tag3_DewPoint,Tag4_Serialnumber,Tag4_Humidity,Tag4_Temperature,Tag4_DewPoint,Tag5_Serialnumber,Tag5_Humidity,Tag5_Temperature,Tag5_DewPoint,Tag6_Serialnumber,Tag6_Humidity,Tag6_Temperature,Tag6_DewPoint,Tag7_Serialnumber,Tag7_Humidity,Tag7_Temperature,Tag7_DewPoint,Tag8_Serialnumber,Tag8_Humidity,Tag8_Temperature,Tag8_DewPoint,Input0,Input1,Input2,Input3,Load0,Load1,MinInput0,MinInput1,MinInput2,MinInput3,MinLoad0,MinLoad1,MaxInput0,MaxInput1,MaxInput2,MaxInput3,MaxLoad0,MaxLoad1,InputTrigger
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 02:49:10,2022-04-10 04:49:10,GPS,77.4647183333333,-69.2172866666667,6,,-15.3,-15.3,-15.2,-0.097,-0.118,0.464,,,,,,,,,,,,,41,23,77,"Wakeup, Distance",100022,,2.12,-59.3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 02:44:10,2022-04-10 04:44:10,GPS,77.4647083333333,-69.2177616666667,7,,-15.3,-15.3,-15.3,-0.097,-0.119,0.468,,,,,,,,,,,,,57,38,92,"Wakeup, Distance",100022,,0.55,-50.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 02:39:10,2022-04-10 04:39:10,GPS,77.4647283333334,-69.217675,6,,-15.3,-15.3,-15.3,-0.089,-0.119,0.466,,,,,,,,,,,,,92,63,111,"Wakeup, Distance",100022,,0.37,-50.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 02:34:11,2022-04-10 04:34:11,GPS,77.464725,-69.21781,6,,-15.3,-15.3,-15.3,-0.099,-0.117,0.465,,,,,,,,,,,,,111,87,137,"Wakeup, Distance",100022,,0.66,-40.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 02:29:11,2022-04-10 04:29:11,GPS,77.4647583333334,-69.2174816666667,6,,-15.3,-15.5,-15.3,-0.096,-0.117,0.465,,,,,,,,,,,,,137,123,196,"Wakeup, Distance",100022,,1.77,-26.6,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 02:24:11,2022-04-10 04:24:11,GPS,77.4646666666667,-69.2177816666667,6,,-15.4,-15.8,-15.4,-0.094,-0.12,0.463,,,,,,,,,,,,,196,177,259,"Wakeup, Distance",100022,,2.87,-24.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 02:19:11,2022-04-10 04:19:11,GPS,77.464685,-69.21787,6,,-15.8,-16.2,-15.8,-0.095,-0.117,0.463,,,,,,,,,,,,,259,236,303,"Wakeup, Distance",100022,,1.88,-3.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 02:14:11,2022-04-10 04:14:11,GPS,77.464705,-69.2180816666667,6,,-16,-16.3,-16,-0.094,-0.122,0.46,,,,,,,,,,,,,303,274,355,"Wakeup, Distance",100022,,2.31,6,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 02:09:11,2022-04-10 04:09:11,GPS,77.4646716666667,-69.2176833333333,6,,-16.3,-16.8,-16.3,-0.091,-0.119,0.464,,,,,,,,,,,,,355,325,393,"Wakeup, Distance",100022,,1.38,16.3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 02:04:11,2022-04-10 04:04:11,GPS,77.46463,-69.2175883333333,7,,-16.6,-16.8,-16.6,-0.099,-0.117,0.467,,,,,,,,,,,,,393,358,448,"Wakeup, Distance",100022,,1.7,31.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 01:59:16,2022-04-10 03:59:16,GPS,77.4646666666667,-69.2177016666667,7,,-16.7,-17,-16.7,-0.093,-0.115,0.46,,,,,,,,,,,,,448,401,537,"Wakeup, Distance",100022,,0.35,28.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 01:54:16,2022-04-10 03:54:16,GPS,77.4646933333333,-69.2179883333333,6,,-17,-17.5,-17,-0.095,-0.115,0.463,,,,,,,,,,,,,537,497,600,"Wakeup, Distance",100022,,0.5,21.3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 01:49:11,2022-04-10 03:49:11,GPS,77.4647183333333,-69.2179833333333,5,,-17.5,-17.6,-17.3,-0.092,-0.117,0.46,,,,,,,,,,,,,600,559,682,"Wakeup, Distance",100022,,0.64,15.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 01:44:16,2022-04-10 03:44:16,GPS,77.464685,-69.2174633333333,5,,-17.3,-17.6,-17.3,-0.092,-0.119,0.455,,,,,,,,,,,,,682,646,822,"Wakeup, Distance",100022,,0.37,19.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 01:39:12,2022-04-10 03:39:12,GPS,77.4646833333333,-69.217225,7,,-17.6,-19.8,-17.6,-0.095,-0.118,0.462,,,,,,,,,,,,,822,796,955,"Wakeup, Distance",100022,,1.12,20.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 01:34:12,2022-04-10 03:34:12,GPS,77.4646983333333,-69.2171283333333,8,,-17.8,-19.8,-17.8,-0.097,-0.117,0.461,,,,,,,,,,,,,955,927,1003,"Wakeup, Distance",100022,,0.12,26.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 01:29:11,2022-04-10 03:29:11,GPS,77.4646616666667,-69.2173166666666,7,,-17.9,-18.1,-17.9,-0.094,-0.118,0.46,,,,,,,,,,,,,1003,984,1115,"Wakeup, Distance",100022,,0.42,39.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 01:24:11,2022-04-10 03:24:11,GPS,77.4647283333334,-69.21766,7,,-18,-18.8,-17.9,-0.091,-0.115,0.457,,,,,,,,,,,,,1115,1090,1266,"Wakeup, Distance",100022,,4.9,64.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 01:19:11,2022-04-10 03:19:11,GPS,77.46471,-69.2178233333333,6,,-18,-18.3,-18,-0.094,-0.12,0.461,,,,,,,,,,,,,1266,1249,1381,"Wakeup, Distance",100022,,2.83,53.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 01:14:11,2022-04-10 03:14:11,GPS,77.464705,-69.21752,6,,-18.2,-18.3,-18.2,-0.097,-0.117,0.465,,,,,,,,,,,,,1381,1360,1381,"Wakeup, Distance",100022,,2.96,31.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 01:09:11,2022-04-10 03:09:11,GPS,77.4647283333334,-69.2180233333333,6,,-18.3,-18.6,-18.3,-0.094,-0.115,0.457,,,,,,,,,,,,,1375,1316,1375,"Wakeup, Distance",100022,,0.72,29.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 01:04:11,2022-04-10 03:04:11,GPS,77.46472,-69.2176683333333,6,,-18.3,-18.6,-18.3,-0.089,-0.115,0.459,,,,,,,,,,,,,1336,1318,1396,"Wakeup, Distance",100022,,1.03,28.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 00:59:11,2022-04-10 02:59:11,GPS,77.4647233333333,-69.21757,6,,-18.3,-18.6,-18.1,-0.093,-0.117,0.46,,,,,,,,,,,,,1396,1394,1415,"Wakeup, Distance",100022,,5.61,29.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 00:54:12,2022-04-10 02:54:12,GPS,77.4646616666667,-69.2176683333333,6,,-18.2,-19.8,-18,-0.091,-0.117,0.459,,,,,,,,,,,,,1415,1413,1422,"Wakeup, Distance",100022,,3.42,28.3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 00:49:13,2022-04-10 02:49:13,GPS,77.4647033333333,-69.217275,7,,-18,-18.4,-18,-0.097,-0.115,0.459,,,,,,,,,,,,,1422,1422,1428,"Wakeup, Distance",100022,,0.59,28.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 00:44:13,2022-04-10 02:44:13,GPS,77.4646933333333,-69.217515,7,,-18.2,-18.8,-18.2,-0.099,-0.116,0.457,,,,,,,,,,,,,1428,1422,1428,"Wakeup, Distance",100022,,0.81,27.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 00:39:12,2022-04-10 02:39:12,GPS,77.4646783333333,-69.21747,6,,-18.3,-18.8,-18.3,-0.094,-0.115,0.459,,,,,,,,,,,,,1428,1424,1428,"Wakeup, Distance",100022,,0.88,28.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 00:34:12,2022-04-10 02:34:12,GPS,77.464685,-69.2176066666667,7,,-18.5,-18.6,-18.3,-0.09,-0.117,0.455,,,,,,,,,,,,,1427,1425,1432,"Wakeup, Distance",100022,,0.38,26.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 00:29:12,2022-04-10 02:29:12,GPS,77.4647116666667,-69.21757,6,,-18.3,-18.6,-18.2,-0.091,-0.119,0.458,,,,,,,,,,,,,1432,1426,1432,"Wakeup, Distance",100022,,0.42,30.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 00:24:12,2022-04-10 02:24:12,GPS,77.4647083333333,-69.21763,6,,-18.2,-18.3,-18.2,-0.092,-0.116,0.458,,,,,,,,,,,,,1432,1432,1436,"Wakeup, Distance",100022,,0.51,33.6,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 00:19:12,2022-04-10 02:19:12,GPS,77.464735,-69.2173916666667,6,,-18.3,-18.3,-17.9,-0.095,-0.116,0.45,,,,,,,,,,,,,1433,1433,1440,"Wakeup, Distance",100022,,0.59,23.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 00:14:13,2022-04-10 02:14:13,GPS,77.4647583333334,-69.2175116666667,7,,-17.9,-19.8,-17.6,-0.098,-0.114,0.452,,,,,,,,,,,,,1440,1436,1441,"Wakeup, Distance",100022,,1.12,28,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 00:09:12,2022-04-10 02:09:12,GPS,77.4647066666667,-69.2174716666667,6,,-17.6,-17.7,-17.5,-0.093,-0.115,0.455,,,,,,,,,,,,,1441,1436,1442,"Wakeup, Distance",100022,,0.81,33.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-10 00:04:12,2022-04-10 02:04:12,GPS,77.464685,-69.2175516666667,6,,-17.5,-17.5,-17,-0.094,-0.119,0.456,,,,,,,,,,,,,1440,1439,1444,"Wakeup, Distance",100022,,0.55,28.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 23:59:27,2022-04-10 01:59:27,GPS,77.4648533333333,-69.2177716666667,6,,-17,-17.2,-16.8,-0.097,-0.118,0.459,,,,,,,,,,,,,1444,1441,1460,"Wakeup, Distance",100022,,0.05,17.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 23:54:12,2022-04-10 01:54:12,GPS,77.4646266666667,-69.2174166666667,6,,-16.8,-18.8,-16.8,-0.092,-0.118,0.462,,,,,,,,,,,,,1446,1441,1447,"Wakeup, Distance",100022,,0.64,29.7,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 23:49:12,2022-04-10 01:49:12,GPS,77.464785,-69.217465,6,,-16.9,-16.9,-16.4,-0.1,-0.115,0.459,,,,,,,,,,,,,1446,1440,1447,"Wakeup, Distance",100022,,0.24,1.6,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 23:44:12,2022-04-10 01:44:12,GPS,77.46479,-69.2173783333333,7,,-16.4,-16.6,-16.1,-0.092,-0.119,0.457,,,,,,,,,,,,,1443,1443,1459,"Wakeup, Distance",100022,,0.59,3.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 23:39:12,2022-04-10 01:39:12,GPS,77.4648816666667,-69.2178233333333,6,,-16.2,-16.3,-15.6,-0.1,-0.119,0.46,,,,,,,,,,,,,1448,1443,1448,"Wakeup, Distance",100022,,0.48,13.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 23:34:12,2022-04-10 01:34:12,GPS,77.4647516666667,-69.21738,7,,-15.6,-15.8,-15.5,-0.097,-0.116,0.46,,,,,,,,,,,,,1446,1445,1450,"Wakeup, Distance",100022,,0.12,37,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 23:29:17,2022-04-10 01:29:17,GPS,77.4647083333333,-69.2177383333333,6,,-15.5,-15.6,-15,-0.096,-0.117,0.462,,,,,,,,,,,,,1448,1448,1450,"Wakeup, Distance",100022,,0.4,46,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 23:24:12,2022-04-10 01:24:12,GPS,77.46477,-69.21755,6,,-15.1,-15.1,-14.6,-0.095,-0.121,0.459,,,,,,,,,,,,,1450,1448,1451,"Wakeup, Distance",100022,,0.5,30.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 23:19:12,2022-04-10 01:19:12,GPS,77.4647766666667,-69.2173716666667,6,,-14.6,-14.7,-14,-0.096,-0.119,0.464,,,,,,,,,,,,,1449,1448,1453,"Wakeup, Distance",100022,,0.88,21,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 23:14:12,2022-04-10 01:14:12,GPS,77.4646866666667,-69.2176933333333,8,,-14,-14,-13.3,-0.1,-0.117,0.466,,,,,,,,,,,,,1448,1448,1458,"Wakeup, Distance",100022,,0.4,19.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 23:09:12,2022-04-10 01:09:12,GPS,77.46475,-69.2174066666667,6,,-13.3,-13.8,-12,-0.097,-0.116,0.46,,,,,,,,,,,,,1449,1449,1455,"Wakeup, Distance",100022,,0.51,14.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 23:01:35,2022-04-10 01:01:35,GPS,77.4647033333333,-69.2177216666667,6,,-12.8,-13,-12.8,-0.1,-0.114,0.467,,,,,,,,,,,,,1455,1451,1455,"Wakeup, Distance",100021,,0.14,4.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 22:59:13,2022-04-10 00:59:13,GPS,77.46472,-69.2175616666667,5,,-13,-13,-12.8,-0.098,-0.118,0.471,,,,,,,,,,,,,1452,1452,1455,"Wakeup, Distance",100021,,0.38,10.4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 22:19:10,2022-04-10 00:19:10,GPS,77.4647383333333,-69.2174583333333,9,,-9.3,-9.3,-8.4,-0.101,-0.121,0.475,,,,,,,,,,,,,1459,1456,1461,"Wakeup, Distance",100021,,0.83,31.2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 22:14:10,2022-04-10 00:14:10,GPS,77.4647383333333,-69.2176833333333,6,,-8.4,-8.5,-7.8,-0.104,-0.118,0.479,,,,,,,,,,,,,1460,1449,1463,"Wakeup, Distance",100021,,0.53,31.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 22:09:10,2022-04-10 00:09:10,GPS,77.4647783333333,-69.2175116666667,9,,-7.8,-7.8,-6.1,-0.1,-0.121,0.472,,,,,,,,,,,,,1449,1446,1477,"Wakeup, Distance",100021,,2.81,32.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 22:04:10,2022-04-10 00:04:10,GPS,77.4648,-69.2178833333333,6,,-6.1,-6.8,-4.7,-0.107,-0.122,0.482,,,,,,,,,,,,,1446,1446,1465,"Wakeup, Distance",100021,,0.53,33.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 21:59:11,2022-04-09 23:59:11,GPS,77.4646866666667,-69.21747,10,,-4.7,-4.8,-2.4,-0.107,-0.121,0.472,,,,,,,,,,,,,1449,1449,1468,"Wakeup, Distance",100021,,2.62,33.5,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 21:54:10,2022-04-09 23:54:10,GPS,77.46477,-69.21757,6,,-2.4,-3,-2.4,-0.112,-0.119,0.48,,,,,,,,,,,,,1453,1453,1484,"Wakeup, Distance",100021,,5.87,34,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 21:49:11,2022-04-09 23:49:11,GPS,77.4647483333333,-69.21752,10,,-3,-3.2,-3,-0.109,-0.12,0.474,,,,,,,,,,,,,1455,1453,1469,"Wakeup, Distance",100021,,2.48,33.9,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 21:44:10,2022-04-09 23:44:10,GPS,77.4647133333333,-69.2177283333333,5,,-3.2,-3.4,-3.2,-0.111,-0.123,0.479,,,,,,,,,,,,,1453,1450,1469,"Wakeup, Distance",100021,,0.9,34.8,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860640050232018,Fjeldrype 860640050232018,860640050232018,,2022-01-26 13:29:17,2022-01-26 14:29:17,2022-04-09 21:39:11,2022-04-09 23:39:11,GPS,77.464755,-69.21744,10,,-3.3,-3.6,-3.3,-0.11,-0.125,0.478,,,,,,,,,,,,,1450,1449,1467,"Wakeup, Distance",100021,,0.88,33,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
